% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
9.333	1	1	934	4	1	28	2196	0	0	0
9.335	2	4	934	6	3	28	2196	0	0	0
9.343	1	1	935	4	1	28	2196	0	0	0
9.345	2	4	935	6	3	28	2196	0	0	0
9.353	1	1	936	4	1	28	2196	0	0	0
9.355	2	4	936	6	3	28	2196	0	0	0
9.363	1	1	937	4	1	28	2196	0	0	0
9.364	2	4	937	5	3	28	2196	0	0	0
9.373	1	1	938	4	1	28	2196	0	0	0
9.374	2	4	938	5	3	28	2196	0	0	0
9.383	1	1	939	4	1	28	2196	0	0	0
9.384	2	4	939	5	3	28	2196	0	0	0
9.393	1	1	940	4	1	28	2196	0	0	0
9.393	2	4	940	4	3	28	2196	0	0	0
9.4	1	1	941	1	1	28	2196	0	0	0
9.4	2	4	941	1	3	28	2196	0	0	0
9.403	1	1	941	4	1	28	2196	0	0	0
9.403	2	4	941	4	3	28	2196	0	0	0
9.407	1	1	941	8	1	28	2196	0	0	0
9.41	1	1	942	1	1	28	2196	0	0	0
9.41	2	4	942	1	3	28	2196	0	0	0
9.413	1	1	942	4	1	28	2196	0	0	0
9.413	2	4	942	4	3	28	2196	0	0	0
9.417	1	1	942	8	1	28	2196	0	0	0
9.42	1	1	943	1	1	28	2196	0	0	0
9.42	2	4	943	1	3	28	2196	0	0	0
9.422	2	4	943	3	3	28	2196	0	0	0
9.423	1	1	943	4	1	28	2196	0	0	0
9.427	1	1	943	8	1	28	2196	0	0	0
9.432	2	4	944	3	3	28	2196	0	0	0
9.433	1	1	944	4	1	28	2196	0	0	0
9.441	2	4	945	2	3	28	2196	0	0	0
9.443	1	1	945	4	1	28	2196	0	0	0
9.451	2	4	946	2	3	28	2196	0	0	0
9.453	1	1	946	4	1	28	2196	0	0	0
9.461	2	4	947	2	3	28	2196	0	0	0
9.463	1	1	947	4	1	28	2196	0	0	0
9.471	2	4	948	2	3	28	2196	0	0	0
9.473	1	1	948	4	1	28	2196	0	0	0
9.481	2	4	949	2	3	28	2196	0	0	0
9.483	1	1	949	4	1	28	2196	0	0	0
9.49	2	4	950	1	3	28	2196	0	0	0
9.493	1	1	950	4	1	28	2196	0	0	0
9.5	2	4	951	1	3	28	2196	0	0	0
9.503	1	1	951	4	1	28	2196	0	0	0
9.51	2	4	952	1	3	28	2196	0	0	0
9.513	1	1	952	4	1	28	2196	0	0	0
9.52	2	4	953	1	3	28	2196	0	0	0
9.523	1	1	953	4	1	28	2196	0	0	0
9.529	2	4	953	10	3	28	2196	0	0	0
9.533	1	1	954	4	1	28	2196	0	0	0
9.539	2	4	954	10	3	28	2196	0	0	0
9.543	1	1	955	4	1	28	2196	0	0	0
9.549	2	4	955	10	3	28	2196	0	0	0
9.553	1	1	956	4	1	28	2196	0	0	0
9.559	2	4	956	10	3	28	2196	0	0	0
9.563	1	1	957	4	1	28	2196	0	0	0
9.569	2	4	957	10	3	28	2196	0	0	0
9.573	1	1	958	4	1	28	2196	0	0	0
9.578	2	4	958	9	3	28	2196	0	0	0
9.583	1	1	959	4	1	28	2196	0	0	0
9.588	2	4	959	9	3	28	2196	0	0	0
9.593	1	1	960	4	1	28	2196	0	0	0
9.598	2	4	960	9	3	28	2196	0	0	0
9.603	1	1	961	4	1	28	2196	0	0	0
9.608	2	4	961	9	3	28	2196	0	0	0
9.613	1	1	962	4	1	28	2196	0	0	0
9.617	2	4	962	8	3	28	2196	0	0	0
9.623	1	1	963	4	1	28	2196	0	0	0
9.627	2	4	963	8	3	28	2196	0	0	0
9.633	1	1	964	4	1	28	2196	0	0	0
9.637	2	4	964	8	3	28	2196	0	0	0
9.643	1	1	965	4	1	28	2196	0	0	0
9.647	2	4	965	8	3	28	2196	0	0	0
9.653	1	1	966	4	1	28	2196	0	0	0
9.657	2	4	966	8	3	28	2196	0	0	0
9.663	1	1	967	4	1	28	2196	0	0	0
9.666	2	4	967	7	3	28	2196	0	0	0
9.673	1	1	968	4	1	28	2196	0	0	0
9.676	2	4	968	7	3	28	2196	0	0	0
9.683	1	1	969	4	1	28	2196	0	0	0
9.686	2	4	969	7	3	28	2196	0	0	0
9.693	1	1	970	4	1	28	2196	0	0	0
9.696	2	4	970	7	3	28	2196	0	0	0
9.703	1	1	971	4	1	28	2196	0	0	0
9.705	2	4	971	6	3	28	2196	0	0	0
9.713	1	1	972	4	1	28	2196	0	0	0
9.715	2	4	972	6	3	28	2196	0	0	0
9.723	1	1	973	4	1	28	2196	0	0	0
9.725	2	4	973	6	3	28	2196	0	0	0
9.733	1	1	974	4	1	28	2196	0	0	0
9.735	2	4	974	6	3	28	2196	0	0	0
9.743	1	1	975	4	1	28	2196	0	0	0
9.745	2	4	975	6	3	28	2196	0	0	0
9.753	1	1	976	4	1	28	2196	0	0	0
9.754	2	4	976	5	3	28	2196	0	0	0
9.763	1	1	977	4	1	28	2196	0	0	0
9.764	2	4	977	5	3	28	2196	0	0	0
9.773	1	1	978	4	1	28	2196	0	0	0
9.774	2	4	978	5	3	28	2196	0	0	0
9.783	1	1	979	4	1	28	2196	0	0	0
9.783	2	4	979	4	3	28	2196	0	0	0
9.79	1	1	980	1	1	28	2196	0	0	0
9.79	2	4	980	1	3	28	2196	0	0	0
9.793	1	1	980	4	1	28	2196	0	0	0
9.793	2	4	980	4	3	28	2196	0	0	0
9.797	1	1	980	8	1	28	2196	0	0	0
9.8	1	1	981	1	1	28	2196	0	0	0
9.8	2	4	981	1	3	28	2196	0	0	0
9.802	2	4	981	3	3	28	2196	0	0	0
9.803	1	1	981	4	1	28	2196	0	0	0
9.807	1	1	981	8	1	28	2196	0	0	0
9.812	2	4	982	3	3	28	2196	0	0	0
9.813	1	1	982	4	1	28	2196	0	0	0
9.822	2	4	983	3	3	28	2196	0	0	0
9.823	1	1	983	4	1	28	2196	0	0	0
9.831	2	4	984	2	3	28	2196	0	0	0
9.833	1	1	984	4	1	28	2196	0	0	0
9.841	2	4	985	2	3	28	2196	0	0	0
9.843	1	1	985	4	1	28	2196	0	0	0
9.851	2	4	986	2	3	28	2196	0	0	0
9.853	1	1	986	4	1	28	2196	0	0	0
9.861	2	4	987	2	3	28	2196	0	0	0
9.863	1	1	987	4	1	28	2196	0	0	0
9.871	2	4	988	2	3	28	2196	0	0	0
9.873	1	1	988	4	1	28	2196	0	0	0
9.88	2	4	989	1	3	28	2196	0	0	0
9.883	1	1	989	4	1	28	2196	0	0	0
9.89	2	4	990	1	3	28	2196	0	0	0
9.893	1	1	990	4	1	28	2196	0	0	0
9.9	2	4	991	1	3	28	2196	0	0	0
9.903	1	1	991	4	1	28	2196	0	0	0
9.91	2	4	992	1	3	28	2196	0	0	0
9.913	1	1	992	4	1	28	2196	0	0	0
9.919	2	4	992	10	3	28	2196	0	0	0
9.923	1	1	993	4	1	28	2196	0	0	0
9.929	2	4	993	10	3	28	2196	0	0	0
9.933	1	1	994	4	1	28	2196	0	0	0
9.939	2	4	994	10	3	28	2196	0	0	0
9.943	1	1	995	4	1	28	2196	0	0	0
9.949	2	4	995	10	3	28	2196	0	0	0
9.953	1	1	996	4	1	28	2196	0	0	0
9.959	2	4	996	10	3	28	2196	0	0	0
9.963	1	1	997	4	1	28	2196	0	0	0
9.968	2	4	997	9	3	28	2196	0	0	0
9.973	1	1	998	4	1	28	2196	0	0	0
9.978	2	4	998	9	3	28	2196	0	0	0
9.983	1	1	999	4	1	28	2196	0	0	0
9.988	2	4	999	9	3	28	2196	0	0	0
9.993	1	1	1000	4	1	28	2196	0	0	0
9.998	2	4	1000	9	3	28	2196	0	0	0
